6961,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
15603,0.0,0.0,0.0,0.0,0.016949152542372947,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14714,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6309,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1
4878,0.0,0.0,1.0,0.7647058823529412,0.7372881355932204,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
18799,0.0,1.0,0.0,0.0,0.016949152542372947,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
3943,1.0,0.0,0.0,0.823529411764706,0.7966101694915255,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
5963,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13067,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
3943,1.0,0.0,0.0,0.823529411764706,0.847457627118644,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
3858,1.0,0.0,0.0,0.5294117647058824,0.5338983050847457,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
10262,0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
7757,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
3100,0.0,0.0,0.0,0.823529411764706,0.847457627118644,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
16757,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,1.0,1.0,0
10441,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
7485,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12898,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12592,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0
8372,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12284,0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
13882,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
5073,1.0,0.0,0.0,0.47058823529411764,0.48305084745762716,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
8586,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
8098,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6478,0.0,1.0,0.0,0.9411764705882352,0.923728813559322,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
14151,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
4205,1.0,0.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
4030,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
4804,1.0,0.0,0.0,0.47058823529411764,0.4576271186440678,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
13029,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
5228,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
6496,1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
4488,1.0,0.0,0.0,0.2941176470588235,0.2627118644067796,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
8366,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7723,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13759,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
6741,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,1.0103838653068524,1.0095684946591603,-0.3640720314498963,1.0,0.0,1
18253,0.0,1.0,0.0,0.0,0.016949152542372947,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
1965,0.0,0.0,1.0,0.5882352941176471,0.5847457627118644,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
8236,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
4319,0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
13377,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13243,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0
3383,0.0,0.0,1.0,0.7647058823529412,0.7372881355932204,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
10031,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
21483,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
13941,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
4282,0.0,0.0,1.0,0.3529411764705882,0.35593220338983056,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
13067,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
4423,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
7670,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
10844,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
